Isolation	isolation	NOUN
is	be	VERB
a	a	DET
purely	purely	ADV
physical	physical	ADJ
process	process	NOUN
and	and	CCONJ
most	most	ADJ
biological	biological	ADJ
triggers	trigger	NOUN
rely	rely	VERB
on	on	ADP
chemical	chemical	NOUN
sensors	sensor	NOUN
","	","	PUNCT
we	-PRON-	PRON
hypothesized	hypothesize	VERB
that	that	DET
accumulation	accumulation	NOUN
of	of	ADP
osmotic	osmotic	ADJ
compounds	compound	NOUN
in	in	ADP
walls	wall	NOUN
of	of	ADP
embolized	embolized	ADJ
vessels	vessel	NOUN
are	be	VERB
involved	involve	VERB
in	in	ADP
the	the	DET
embolism	embolism	NOUN
sensing	sense	VERB
mechanism	mechanism	NOUN
.	.	PUNCT

Analysis	analysis	NOUN
of	of	ADP
Populus	Populus	PROPN
trichocarpa	trichocarpa	NOUN
's	's	PART
response	response	NOUN
to	to	ADP
infiltration	infiltration	NOUN
of	of	ADP
sucrose	sucrose	NOUN
","	","	PUNCT
monosaccharides	monosaccharide	NOUN
","	","	PUNCT
polyethylene	polyethylene	NOUN
glycol	glycol	NOUN
and	and	CCONJ
potassium	potassium	NOUN
chloride	chloride	ADV
into	into	ADP
the	the	DET
xylem	xylem	NOUN
revealed	reveal	VERB
that	that	ADP
only	only	ADJ
presence	presence	NOUN
of	of	ADP
sucrose	sucrose	NOUN
resulted	result	VERB
in	in	ADP
a	a	DET
simultaneous	simultaneous	ADJ
physiological	physiological	ADJ
and	and	CCONJ
molecular	molecular	ADJ
response	response	NOUN
similar	similar	ADJ
to	to	ADP
that	that	DET
induced	induce	VERB
by	by	ADP
embolism	embolism	NOUN
.	.	PUNCT

This	this	DET
response	response	NOUN
included	include	VERB
reduction	reduction	NOUN
of	of	ADP
the	the	DET
starch	starch	ADJ
pool	pool	NOUN
in	in	ADP
xylem	xylem	ADJ
parenchyma	parenchyma	NOUN
cells	cell	NOUN
and	and	CCONJ
significant	significant	ADJ
correlation	correlation	NOUN
of	of	ADP
gene	gene	NOUN
expression	expression	NOUN
from	from	ADP
aquaporins	aquaporin	NOUN
","	","	PUNCT
amylases	amylase	NOUN
and	and	CCONJ
sugar	sugar	NOUN
transporter	transporter	NOUN
families	family	NOUN
.	.	PUNCT

The	the	DET
work	work	NOUN
provides	provide	VERB
evidence	evidence	NOUN
of	of	ADP
the	the	DET
ability	ability	NOUN
of	of	ADP
plants	plant	NOUN
to	to	PART
sense	sense	VERB
embolism	embolism	NOUN
and	and	CCONJ
suggests	suggest	VERB
that	that	ADP
sucrose	sucrose	NOUN
concentration	concentration	NOUN
is	be	VERB
the	the	DET
stimulus	stimulus	NOUN
that	that	ADJ
allows	allow	VERB
plants	plant	NOUN
to	to	PART
trigger	trigger	VERB
a	a	DET
biological	biological	ADJ
response	response	NOUN
to	to	ADP
embolism	embolism	NOUN
.	.	PUNCT

Constrained	constrain	VERB
preferences	preference	NOUN
in	in	ADP
nitrogen	nitrogen	NOUN
uptake	uptake	NOUN
across	across	ADP
plant	plant	NOUN
species	specie	NOUN
and	and	CCONJ
environments	environment	NOUN
.	.	PUNCT

Knowledge	knowledge	NOUN
of	of	ADP
determining	determine	VERB
factors	factor	NOUN
for	for	ADP
nitrogen	nitrogen	NOUN
uptake	uptake	NOUN
preferences	preference	NOUN
and	and	CCONJ
how	how	ADV
they	-PRON-	PRON
are	be	VERB
modified	modify	VERB
in	in	ADP
changing	change	VERB
environments	environment	NOUN
are	be	VERB
critical	critical	ADJ
to	to	PART
understand	understand	VERB
ecosystem	ecosystem	NOUN
nitrogen	nitrogen	NOUN
cycling	cycling	NOUN
and	and	CCONJ
to	to	PART
predict	predict	VERB
plant	plant	NOUN
responses	response	NOUN
to	to	ADP
future	future	ADJ
environmental	environmental	ADJ
changes	change	NOUN
.	.	PUNCT

Two	two	NUM
^1	^1	SYM
^	^	NOUN
5N	5n	VERB
tracer	tracer	NOUN
experiments	experiment	NOUN
utilizing	utilize	VERB
a	a	DET
unique	unique	ADJ
differential	differential	NOUN
labelled	label	VERB
nitrogen	nitrogen	NOUN
source	source	NOUN
were	be	VERB
employed	employ	VERB
in	in	ADP
both	both	CCONJ
African	african	ADJ
savannas	savanna	NOUN
and	and	CCONJ
greenhouse	greenhouse	NOUN
settings	setting	NOUN
.	.	PUNCT

The	the	DET
results	result	NOUN
demonstrated	demonstrate	VERB
that	that	ADP
nitrogen	nitrogen	NOUN
uptake	uptake	NOUN
preferences	preference	NOUN
were	be	VERB
constrained	constrain	VERB
by	by	ADP
the	the	DET
climatic	climatic	ADJ
conditions	condition	NOUN
.	.	PUNCT

As	as	ADP
mainly	mainly	ADV
indicated	indicate	VERB
by	by	ADP
root	root	NOUN
delta^1	delta^1	NOUN
^	^	NOUN
5N	5n	NUM
signatures	signature	NOUN
at	at	ADP
01:01	01:01	NUM
ammonium	ammonium	NOUN
/	/	SYM
nitrate	nitrate	NOUN
ratio	ratio	NOUN
","	","	PUNCT
in	in	ADP
the	the	DET
drier	dry	ADJ
environments	environment	NOUN
","	","	PUNCT
plants	plant	NOUN
preferred	preferred	ADJ
nitrate	nitrate	NOUN
and	and	CCONJ
in	in	ADP
the	the	DET
wetter	wetter	NOUN
environments	environment	NOUN
they	-PRON-	PRON
preferred	prefer	VERB
ammonium	ammonium	NOUN
.	.	PUNCT

Nitrogen	nitrogen	NOUN
uptake	uptake	NOUN
preferences	preference	NOUN
were	be	VERB
different	different	ADJ
across	across	ADP
different	different	ADJ
ecosystems	ecosystem	NOUN
(	(	PUNCT
e.g	e.g	ADJ
.	.	PUNCT

from	from	ADP
drier	dry	ADJ
to	to	ADP
wetter	wetter	NOUN
environments	environment	NOUN
)	)	PUNCT
even	even	ADV
for	for	ADP
the	the	DET
same	same	ADJ
species	specie	NOUN
.	.	PUNCT

More	more	ADV
significantly	significantly	ADV
","	","	PUNCT
our	-PRON-	ADJ
experiments	experiment	NOUN
showed	show	VERB
that	that	ADP
the	the	DET
plant	plant	NOUN
progeny	progeny	NOUN
continued	continue	VERB
to	to	PART
exhibit	exhibit	VERB
the	the	DET
same	same	ADJ
nitrogen	nitrogen	NOUN
preference	preference	NOUN
as	as	ADP
the	the	DET
parent	parent	NOUN
plants	plant	VERB
in	in	ADP
the	the	DET
field	field	NOUN
","	","	PUNCT
even	even	ADV
when	when	ADV
removed	remove	VERB
from	from	ADP
their	-PRON-	ADJ
native	native	ADJ
environment	environment	NOUN
and	and	CCONJ
the	the	DET
nitrogen	nitrogen	NOUN
source	source	NOUN
was	be	VERB
changed	change	VERB
dramatically	dramatically	ADV
.	.	PUNCT

The	the	DET
climatic	climatic	ADJ
constraint	constraint	NOUN
of	of	ADP
nitrogen	nitrogen	NOUN
uptake	uptake	NOUN
preference	preference	NOUN
is	be	VERB
likely	likely	ADV
influenced	influence	VERB
by	by	ADP
ammonium	ammonium	NOUN
/	/	SYM
nitrate	nitrate	NOUN
ratios	ratio	NOUN
in	in	ADP
the	the	DET
native	native	ADJ
habitats	habitat	NOUN
of	of	ADP
the	the	DET
plants	plant	NOUN
.	.	PUNCT

The	the	DET
constancy	constancy	NOUN
in	in	ADP
nitrogen	nitrogen	NOUN
preference	preference	NOUN
has	have	VERB
important	important	ADJ
implications	implication	NOUN
in	in	ADP
predicting	predict	VERB
the	the	DET
success	success	NOUN
of	of	ADP
plant	plant	NOUN
communities	community	NOUN
in	in	ADP
their	-PRON-	ADJ
response	response	NOUN
to	to	ADP
climate	climate	NOUN
change	change	NOUN
","	","	PUNCT
to	to	PART
seed	seed	VERB
bank	bank	NOUN
use	use	NOUN
and	and	CCONJ
to	to	PART
reforestation	reforestation	VERB
efforts	effort	NOUN
.	.	PUNCT

Drought	drought	NOUN
limitation	limitation	NOUN
of	of	ADP
photosynthesis	photosynthesis	NOUN
differs	differ	VERB
between	between	ADP
C3and	C3and	PROPN
C4grass	C4grass	PROPN
species	specie	NOUN
in	in	ADP
a	a	DET
comparative	comparative	ADJ
experiment	experiment	NOUN
.	.	PUNCT

Phylogenetic	phylogenetic	ADJ
analyses	analysis	NOUN
show	show	VERB
that	that	ADP
C4	C4	PROPN
grasses	grass	NOUN
typically	typically	ADV
occupy	occupy	VERB
drier	dry	ADJ
habitats	habitat	NOUN
than	than	ADP
their	-PRON-	ADJ
C3	C3	PROPN
relatives	relative	NOUN
","	","	PUNCT
but	but	CCONJ
recent	recent	ADJ
experiments	experiment	NOUN
comparing	compare	VERB
the	the	DET
physiology	physiology	NOUN
of	of	ADP
closely	closely	ADV
related	relate	VERB
C3	C3	PROPN
and	and	CCONJ
C4	c4	ADJ
species	specie	NOUN
have	have	VERB
shown	show	VERB
that	that	ADP
advantages	advantage	NOUN
of	of	ADP
C4	c4	ADJ
photosynthesis	photosynthesis	NOUN
can	can	VERB
be	be	VERB
lost	lose	VERB
under	under	ADP
drought	drought	NOUN
.	.	PUNCT

We	-PRON-	PRON
tested	test	VERB
the	the	DET
generality	generality	NOUN
of	of	ADP
these	these	DET
paradoxical	paradoxical	ADJ
findings	finding	NOUN
in	in	ADP
grass	grass	NOUN
species	specie	NOUN
representing	represent	VERB
the	the	DET
known	know	VERB
evolutionary	evolutionary	ADJ
diversity	diversity	NOUN
of	of	ADP
C4	C4	PROPN
NADP	NADP	PROPN
-	-	PUNCT
me	-PRON-	PRON
and	and	CCONJ
C3	C3	PROPN
photosynthetic	photosynthetic	ADJ
types	type	NOUN
.	.	PUNCT

Our	-PRON-	ADJ
experiment	experiment	NOUN
investigated	investigate	VERB
the	the	DET
effects	effect	NOUN
of	of	ADP
drought	drought	NOUN
on	on	ADP
leaf	leaf	NOUN
photosynthesis	photosynthesis	NOUN
","	","	PUNCT
water	water	NOUN
potential	potential	NOUN
","	","	PUNCT
nitrogen	nitrogen	NOUN
","	","	PUNCT
chlorophyll	chlorophyll	NOUN
content	content	NOUN
and	and	CCONJ
mortality	mortality	NOUN
.	.	PUNCT

C4	c4	ADJ
grasses	grass	NOUN
in	in	ADP
control	control	NOUN
treatments	treatment	NOUN
were	be	VERB
characterized	characterize	VERB
by	by	ADP
higher	high	ADJ
CO2	co2	NOUN
assimilation	assimilation	NOUN
rates	rate	NOUN
and	and	CCONJ
water	water	NOUN
potential	potential	NOUN
","	","	PUNCT
but	but	CCONJ
lower	low	ADJ
stomatal	stomatal	ADJ
conductance	conductance	NOUN
and	and	CCONJ
nitrogen	nitrogen	NOUN
content	content	NOUN
.	.	PUNCT

Under	under	ADP
drought	drought	NOUN
","	","	PUNCT
stomatal	stomatal	ADJ
conductance	conductance	NOUN
declined	decline	VERB
more	more	ADV
dramatically	dramatically	ADV
in	in	ADP
C3	C3	PROPN
than	than	ADP
C4	c4	ADJ
species	specie	NOUN
","	","	PUNCT
and	and	CCONJ
photosynthetic	photosynthetic	ADJ
water	water	NOUN
-	-	PUNCT
use	use	NOUN
and	and	CCONJ
nitrogen	nitrogen	NOUN
-	-	PUNCT
use	use	NOUN
efficiency	efficiency	NOUN
advantages	advantage	NOUN
held	hold	VERB
by	by	ADP
C4	C4	PROPN
species	specie	NOUN
under	under	ADP
control	control	NOUN
conditions	condition	NOUN
were	be	VERB
each	each	DET
diminished	diminish	VERB
by	by	ADP
40	40	NUM
%	%	NOUN
.	.	PUNCT

Leaf	leaf	NOUN
mortality	mortality	NOUN
was	be	VERB
slightly	slightly	ADV
higher	high	ADJ
in	in	ADP
C4	C4	PROPN
than	than	ADP
C3	C3	PROPN
grasses	grass	NOUN
","	","	PUNCT
but	but	CCONJ
leaf	leaf	NOUN
condition	condition	NOUN
under	under	ADP
drought	drought	NOUN
otherwise	otherwise	ADV
showed	show	VERB
no	no	DET
dependence	dependence	NOUN
on	on	ADP
photosynthetic	photosynthetic	ADJ
-	-	PUNCT
type	type	NOUN
.	.	PUNCT

This	this	DET
phylogenetically	phylogenetically	ADV
controlled	control	VERB
experiment	experiment	NOUN
suggested	suggest	VERB
that	that	ADP
a	a	DET
drought	drought	NOUN
-	-	PUNCT
induced	induce	VERB
reduction	reduction	NOUN
in	in	ADP
the	the	DET
photosynthetic	photosynthetic	ADJ
performance	performance	NOUN
advantages	advantage	NOUN
of	of	ADP
C4	C4	PROPN
NADP	NADP	PROPN
-	-	PUNCT
me	-PRON-	PRON
relative	relative	ADJ
to	to	ADP
C3	C3	PROPN
grasses	grass	NOUN
is	be	VERB
a	a	DET
general	general	ADJ
phenomenon	phenomenon	NOUN
.	.	PUNCT

Drought	drought	NOUN
increases	increase	VERB
freezing	freeze	VERB
tolerance	tolerance	NOUN
of	of	ADP
both	both	DET
leaves	leaf	NOUN
and	and	CCONJ
xylem	xylem	NOUN
of	of	ADP
Larrea	Larrea	PROPN
tridentata	tridentata	NOUN
.	.	PUNCT

Drought	drought	NOUN
and	and	CCONJ
freezing	freezing	NOUN
are	be	VERB
both	both	DET
known	know	VERB
to	to	PART
limit	limit	VERB
desert	desert	NOUN
plant	plant	NOUN
distributions	distribution	NOUN
","	","	PUNCT
but	but	CCONJ
the	the	DET
interaction	interaction	NOUN
of	of	ADP
these	these	DET
stressors	stressor	NOUN
is	be	VERB
poorly	poorly	ADV
understood	understand	VERB
.	.	PUNCT

Drought	drought	NOUN
may	may	VERB
increase	increase	VERB
freezing	freeze	VERB
tolerance	tolerance	NOUN
in	in	ADP
leaves	leaf	NOUN
while	while	ADP
decreasing	decrease	VERB
it	-PRON-	PRON
in	in	ADP
the	the	DET
xylem	xylem	NOUN
","	","	PUNCT
potentially	potentially	ADV
creating	create	VERB
a	a	DET
mismatch	mismatch	NOUN
between	between	ADP
water	water	NOUN
supply	supply	NOUN
and	and	CCONJ
demand	demand	NOUN
.	.	PUNCT

To	to	PART
test	test	VERB
this	this	DET
hypothesis	hypothesis	NOUN
","	","	PUNCT
we	-PRON-	PRON
subjected	subject	VERB
Larrea	Larrea	PROPN
tridentata	tridentata	NOUN
juveniles	juvenile	NOUN
grown	grow	VERB
in	in	ADP
a	a	DET
greenhouse	greenhouse	NOUN
under	under	ADP
well	well	ADV
-	-	PUNCT
watered	water	VERB
or	or	CCONJ
drought	drought	NOUN
conditions	condition	NOUN
to	to	ADP
minimum	minimum	ADJ
temperatures	temperature	NOUN
ranging	range	VERB
from	from	ADP
-8	-8	PUNCT
to	to	ADP
-24	-24	NUM
^0C	^0C	PROPN
.	.	PUNCT

We	-PRON-	PRON
measured	measure	VERB
survival	survival	NOUN
","	","	PUNCT
leaf	leaf	NOUN
retention	retention	NOUN
","	","	PUNCT
gas	gas	NOUN
exchange	exchange	NOUN
","	","	PUNCT
cell	cell	NOUN
death	death	NOUN
","	","	PUNCT
freezing	freeze	VERB
point	point	NOUN
depression	depression	NOUN
and	and	CCONJ
leaf	leaf	NOUN
-	-	PUNCT
specific	specific	ADJ
xylem	xylem	ADJ
hydraulic	hydraulic	ADJ
conductance	conductance	NOUN
(	(	PUNCT
k1	k1	PROPN
)	)	PUNCT
.	.	PUNCT

Drought	drought	NOUN
-	-	PUNCT
exposed	expose	VERB
plants	plant	NOUN
exhibited	exhibit	VERB
smaller	small	ADJ
decreases	decrease	NOUN
in	in	ADP
gas	gas	NOUN
exchange	exchange	NOUN
after	after	ADP
exposure	exposure	NOUN
to	to	ADP
-8	-8	NUM
^0C	^0C	PROPN
compared	compare	VERB
to	to	ADP
well	well	ADV
-	-	PUNCT
watered	water	VERB
plants	plant	NOUN
.	.	PUNCT

Drought	Drought	PROPN
also	also	ADV
conferred	confer	VERB
a	a	DET
significant	significant	ADJ
positive	positive	ADJ
effect	effect	NOUN
on	on	ADP
leaf	leaf	NOUN
","	","	PUNCT
xylem	xylem	NOUN
and	and	CCONJ
whole	whole	ADJ
-	-	PUNCT
plant	plant	NOUN
function	function	NOUN
following	follow	VERB
exposure	exposure	NOUN
to	to	ADP
-15	-15	NUM
^0C	^0C	PROPN
;	;	PUNCT
drought	drought	NOUN
-	-	PUNCT
exposed	expose	VERB
plants	plant	NOUN
exhibited	exhibit	VERB
less	less	ADJ
cell	cell	NOUN
death	death	NOUN
","	","	PUNCT
greater	great	ADJ
leaf	leaf	NOUN
retention	retention	NOUN
","	","	PUNCT
higher	high	ADJ
k1	k1	NOUN
and	and	CCONJ
higher	high	ADJ
rates	rate	NOUN
of	of	ADP
gas	gas	NOUN
exchange	exchange	NOUN
than	than	ADP
well	well	ADV
-	-	PUNCT
watered	water	VERB
plants	plant	NOUN
.	.	PUNCT

Both	both	DET
drought	drought	NOUN
-	-	PUNCT
exposed	expose	VERB
and	and	CCONJ
well	well	ADV
-	-	PUNCT
watered	water	VERB
plants	plant	NOUN
experienced	experience	VERB
100	100	NUM
%	%	NOUN
mortality	mortality	NOUN
following	follow	VERB
exposure	exposure	NOUN
to	to	ADP
-24	-24	NUM
^0C	^0C	PROPN
.	.	PUNCT

By	by	ADP
documenting	document	VERB
the	the	DET
combined	combine	VERB
effects	effect	NOUN
of	of	ADP
drought	drought	NOUN
and	and	CCONJ
freezing	freezing	NOUN
stress	stress	NOUN
","	","	PUNCT
our	-PRON-	ADJ
data	datum	NOUN
provide	provide	VERB
insight	insight	NOUN
into	into	ADP
the	the	DET
mechanisms	mechanism	NOUN
determining	determine	VERB
plant	plant	NOUN
survival	survival	NOUN
and	and	CCONJ
performance	performance	NOUN
following	follow	VERB
freezing	freezing	NOUN
and	and	CCONJ
the	the	DET
potential	potential	NOUN
for	for	ADP
shifts	shift	NOUN
in	in	ADP
L.	L.	PROPN
tridentata	tridentata	NOUN
abundance	abundance	NOUN
and	and	CCONJ
range	range	NOUN
in	in	ADP
the	the	DET
face	face	NOUN
of	of	ADP
changing	change	VERB
temperature	temperature	NOUN
and	and	CCONJ
precipitation	precipitation	NOUN
regimes	regime	NOUN
.	.	PUNCT

Nitrogen	nitrogen	NOUN
source	source	NOUN
interacts	interact	VERB
with	with	ADP
ROP	ROP	PROPN
signalling	signal	VERB
in	in	ADP
root	root	NOUN
hair	hair	NOUN
tip	tip	NOUN
-	-	PUNCT
growth	growth	NOUN
.	.	PUNCT

Root	Root	PROPN
hairs	hair	NOUN
elongate	elongate	NOUN
in	in	ADP
a	a	DET
highly	highly	ADV
polarized	polarize	VERB
manner	manner	NOUN
known	know	VERB
as	as	ADP
tip	tip	NOUN
growth	growth	NOUN
.	.	PUNCT

Overexpression	overexpression	NOUN
of	of	ADP
constitutively	constitutively	ADV
active	active	ADJ
Rho	rho	NOUN
of	of	ADP
Plant	Plant	PROPN
(	(	PUNCT
ROP)/RAC	ROP)/RAC	PROPN
GTPases	GTPases	PROPN
mutants	mutant	NOUN
induces	induce	VERB
swelling	swell	VERB
of	of	ADP
root	root	NOUN
hairs	hair	NOUN
.	.	PUNCT

Here	here	ADV
","	","	PUNCT
we	-PRON-	PRON
demonstrate	demonstrate	VERB
that	that	ADP
Atrop11(CA)-induced	atrop11(ca)-induc	VERB
swelling	swelling	NOUN
of	of	ADP
root	root	NOUN
hairs	hair	NOUN
depends	depend	VERB
on	on	ADP
the	the	DET
composition	composition	NOUN
of	of	ADP
the	the	DET
growth	growth	NOUN
medium	medium	NOUN
.	.	PUNCT

Depletion	depletion	NOUN
of	of	ADP
ammonium	ammonium	NOUN
allowed	allow	VERB
normal	normal	ADJ
root	root	NOUN
hair	hair	NOUN
elongation	elongation	NOUN
in	in	ADP
Atrop11(CA	Atrop11(CA	PROPN
)	)	PUNCT
plants	plant	NOUN
","	","	PUNCT
induced	induce	VERB
the	the	DET
development	development	NOUN
of	of	ADP
longer	long	ADJ
root	root	NOUN
hairs	hair	NOUN
in	in	ADP
wild	wild	ADJ
-	-	PUNCT
type	type	NOUN
plants	plant	NOUN
and	and	CCONJ
suppressed	suppress	VERB
the	the	DET
effect	effect	NOUN
of	of	ADP
Atrop11(CA	Atrop11(CA	PROPN
)	)	PUNCT
expression	expression	NOUN
on	on	ADP
actin	actin	NOUN
organization	organization	NOUN
and	and	CCONJ
reactive	reactive	ADJ
oxygen	oxygen	NOUN
species	specie	NOUN
distribution	distribution	NOUN
","	","	PUNCT
whereas	whereas	ADP
membrane	membrane	NOUN
localization	localization	NOUN
of	of	ADP
the	the	DET
protein	protein	NOUN
was	be	VERB
not	not	ADV
affected	affect	VERB
.	.	PUNCT

Ammonium	ammonium	NOUN
at	at	ADP
concentrations	concentration	NOUN
higher	high	ADJ
than	than	ADP
1	1	NUM
mM	mm	NOUN
and	and	CCONJ
the	the	DET
presence	presence	NOUN
of	of	ADP
nitrate	nitrate	NOUN
were	be	VERB
required	require	VERB
for	for	ADP
induction	induction	NOUN
of	of	ADP
swelling	swell	VERB
.	.	PUNCT

Oscillations	oscillation	NOUN
in	in	ADP
wall	wall	NOUN
and	and	CCONJ
cytoplasmic	cytoplasmic	ADJ
pH	pH	PROPN
are	be	VERB
known	know	VERB
to	to	PART
accompany	accompany	VERB
tip	tip	NOUN
growth	growth	NOUN
in	in	ADP
root	root	NOUN
hairs	hair	NOUN
","	","	PUNCT
and	and	CCONJ
buffering	buffering	NOUN
of	of	ADP
the	the	DET
growth	growth	NOUN
medium	medium	NOUN
decreased	decrease	VERB
Atrop11(CA)-induced	atrop11(ca)-induced	ADJ
swelling	swelling	NOUN
.	.	PUNCT

Fluorescence	fluorescence	NOUN
ratio	ratio	NOUN
imaging	image	VERB
experiments	experiment	NOUN
revealed	reveal	VERB
that	that	ADP
in	in	ADP
wild	wild	ADJ
-	-	PUNCT
type	type	NOUN
root	root	NOUN
hairs	hair	NOUN
","	","	PUNCT
the	the	DET
addition	addition	NOUN
of	of	ADP
NH4NO3	NH4NO3	PROPN
to	to	ADP
the	the	DET
growth	growth	NOUN
medium	medium	NOUN
induced	induce	VERB
an	an	DET
increase	increase	NOUN
in	in	ADP
the	the	DET
amplitude	amplitude	NOUN
of	of	ADP
extracellular	extracellular	ADJ
and	and	CCONJ
intracellular	intracellular	ADJ
pH	pH	PROPN
oscillations	oscillation	NOUN
and	and	CCONJ
an	an	DET
overall	overall	ADJ
decrease	decrease	NOUN
in	in	ADP
cytoplasmic	cytoplasmic	ADJ
pH	pH	PROPN
at	at	ADP
the	the	DET
cell	cell	NOUN
apex	apex	NOUN
.	.	PUNCT

Based	base	VERB
on	on	ADP
these	these	DET
results	result	NOUN
","	","	PUNCT
we	-PRON-	PRON
suggest	suggest	VERB
a	a	DET
model	model	NOUN
in	in	ADP
which	which	ADJ
ROP	ROP	PROPN
GTPases	GTPases	PROPN
and	and	CCONJ
nitrogen	nitrogen	NOUN
-	-	PUNCT
dependent	dependent	ADJ
pH	ph	ADJ
oscillations	oscillation	NOUN
function	function	NOUN
in	in	ADP
parallel	parallel	ADJ
pathways	pathway	NOUN
","	","	PUNCT
creating	create	VERB
a	a	DET
positive	positive	ADJ
feedback	feedback	NOUN
loop	loop	NOUN
during	during	ADP
root	root	NOUN
hair	hair	NOUN
growth	growth	NOUN
.	.	PUNCT

Light	light	ADJ
exerts	exert	VERB
multiple	multiple	ADJ
levels	level	NOUN
of	of	ADP
influence	influence	NOUN
on	on	ADP
the	the	DET
Arabidopsis	Arabidopsis	PROPN
wound	wound	NOUN
response	response	NOUN
.	.	PUNCT

Light	light	NOUN
plays	play	VERB
important	important	ADJ
roles	role	NOUN
in	in	ADP
modulating	modulate	VERB
plant	plant	NOUN
responses	response	NOUN
to	to	PART
attack	attack	VERB
by	by	ADP
pests	pest	NOUN
and	and	CCONJ
pathogens	pathogen	NOUN
.	.	PUNCT

Here	here	ADV
","	","	PUNCT
we	-PRON-	PRON
test	test	VERB
the	the	DET
hypothesis	hypothesis	NOUN
that	that	ADP
darkness	darkness	NOUN
modifies	modify	VERB
the	the	DET
response	response	NOUN
to	to	ADP
wounding	wounding	NOUN
","	","	PUNCT
and	and	CCONJ
examine	examine	VERB
possible	possible	ADJ
mechanisms	mechanism	NOUN
for	for	ADP
such	such	ADJ
an	an	DET
effect	effect	NOUN
.	.	PUNCT

We	-PRON-	PRON
investigated	investigate	VERB
changes	change	NOUN
in	in	ADP
the	the	DET
Arabidopsis	Arabidopsis	PROPN
transcriptome	transcriptome	VERB
following	follow	VERB
a	a	DET
light	light	ADJ
-	-	PUNCT
dark	dark	ADJ
transition	transition	NOUN
and	and	CCONJ
the	the	DET
response	response	NOUN
to	to	ADP
wounding	wound	VERB
either	either	CCONJ
in	in	ADP
the	the	DET
light	light	NOUN
or	or	CCONJ
in	in	ADP
the	the	DET
dark	dark	NOUN
.	.	PUNCT

The	the	DET
transcriptional	transcriptional	ADJ
response	response	NOUN
to	to	ADP
the	the	DET
light	light	ADJ
-	-	PUNCT
dark	dark	ADJ
transition	transition	NOUN
strongly	strongly	ADV
resembles	resemble	VERB
responses	response	NOUN
associated	associate	VERB
with	with	ADP
carbon	carbon	NOUN
depletion	depletion	NOUN
.	.	PUNCT

The	the	DET
dark	dark	ADJ
shift	shift	NOUN
and	and	CCONJ
wound	wound	NOUN
responses	response	NOUN
acted	act	VERB
largely	largely	ADV
independently	independently	ADV
","	","	PUNCT
but	but	CCONJ
more	more	ADV
complex	complex	ADJ
interactions	interaction	NOUN
were	be	VERB
identified	identify	VERB
at	at	ADP
a	a	DET
number	number	NOUN
of	of	ADP
levels	level	NOUN
.	.	PUNCT

Darkness	darkness	NOUN
attenuates	attenuate	VERB
the	the	DET
overall	overall	ADJ
transcriptional	transcriptional	ADJ
response	response	NOUN
to	to	ADP
wounding	wounding	NOUN
","	","	PUNCT
and	and	CCONJ
we	-PRON-	PRON
identified	identify	VERB
genes	gene	NOUN
and	and	CCONJ
physiological	physiological	ADJ
processes	process	NOUN
","	","	PUNCT
such	such	ADJ
as	as	ADP
anthocyanin	anthocyanin	ADJ
accumulation	accumulation	NOUN
","	","	PUNCT
that	that	DET
exhibit	exhibit	VERB
light	light	ADJ
-	-	PUNCT
dependent	dependent	ADJ
wound	wound	NOUN
responses	response	NOUN
.	.	PUNCT

Transcriptional	transcriptional	ADJ
activation	activation	NOUN
of	of	ADP
light	light	ADJ
-	-	PUNCT
dependent	dependent	ADJ
wound	wound	NOUN
-	-	PUNCT
induced	induce	VERB
genes	gene	NOUN
requires	require	VERB
a	a	DET
chloroplast	chloroplast	NOUN
-	-	PUNCT
derived	derive	VERB
signal	signal	NOUN
originating	originate	VERB
from	from	ADP
photosynthetic	photosynthetic	ADJ
electron	electron	NOUN
transport	transport	NOUN
.	.	PUNCT

We	-PRON-	PRON
also	also	ADV
present	present	VERB
evidence	evidence	NOUN
of	of	ADP
a	a	DET
role	role	NOUN
for	for	ADP
the	the	DET
circadian	circadian	ADJ
clock	clock	NOUN
in	in	ADP
modifying	modify	VERB
wound	wound	NOUN
responses	response	NOUN
.	.	PUNCT

Our	-PRON-	ADJ
results	result	NOUN
show	show	VERB
that	that	ADP
darkness	darkness	NOUN
impacts	impact	VERB
on	on	ADP
the	the	DET
wound	wound	ADJ
response	response	NOUN
at	at	ADP
a	a	DET
number	number	NOUN
of	of	ADP
levels	level	NOUN
","	","	PUNCT
which	which	ADJ
may	may	VERB
imply	imply	VERB
differences	difference	NOUN
in	in	ADP
induced	induce	VERB
herbivore	herbivore	ADJ
defences	defence	NOUN
during	during	ADP
the	the	DET
day	day	NOUN
and	and	CCONJ
night	night	NOUN
.	.	PUNCT

A	a	DET
seed	seed	NOUN
high	high	ADJ
-	-	PUNCT
lysine	lysine	NOUN
trait	trait	NOUN
is	be	VERB
negatively	negatively	ADV
associated	associate	VERB
with	with	ADP
the	the	DET
TCA	TCA	PROPN
cycle	cycle	NOUN
and	and	CCONJ
slows	slow	VERB
down	down	PART
Arabidopsis	Arabidopsis	PROPN
seed	seed	NOUN
germination	germination	NOUN
.	.	PUNCT

Lysine	Lysine	PROPN
is	be	VERB
a	a	DET
nutritionally	nutritionally	ADV
important	important	ADJ
essential	essential	ADJ
