Isolation	isolation	NOUN	O
signature	signature	NOUN	O
of	of	ADP	O
herbaceous	herbaceous	ADJ	O
plants	plant	NOUN	O
.	.	PUNCT	O

Values	Values	PROPN	O
(	(	PUNCT	O
Delta(i	Delta(i	PROPN	O
)	)	PUNCT	O
)	)	PUNCT	O
predicted	predict	VERB	O
by	by	ADP	O
a	a	DET	O
simplified	simplify	VERB	O
photosynthetic	photosynthetic	ADJ	O
discrimination	discrimination	NOUN	O
model	model	NOUN	O
,	,	PUNCT	O
based	base	VERB	O
only	only	ADV	O
on	on	ADP	O
diffusion	diffusion	NOUN	O
through	through	ADP	O
air	air	NOUN	O
followed	follow	VERB	O
by	by	ADP	O
carboxylation	carboxylation	NOUN	O
,	,	PUNCT	O
are	be	VERB	O
often	often	ADV	O
used	use	VERB	O
to	to	PART	O
infer	infer	VERB	O
ecological	ecological	ADJ	O
conditions	condition	NOUN	O
from	from	ADP	O
the	the	DET	O
^1	^1	PROPN	O
^	^	NOUN	O
3C	3C	PROPN	O
signature	signature	NOUN	O
of	of	ADP	O
plant	plant	NOUN	O
organs	organ	NOUN	O
(	(	PUNCT	O
delta^1	delta^1	PROPN	O
^	^	NOUN	O
3C(p	3c(p	NUM	O
)	)	PUNCT	O
)	)	PUNCT	O
.	.	PUNCT	O

Recent	recent	ADJ	O
studies	study	NOUN	O
showed	show	VERB	O
that	that	ADP	O
additional	additional	ADJ	O
isotope	isotope	NOUN	O
discrimination	discrimination	NOUN	O
(	(	PUNCT	O
d	d	X	O
that	that	ADJ	O
includes	include	VERB	O
mesophyll	mesophyll	NOUN	O
conductance	conductance	NOUN	O
,	,	PUNCT	O
photorespiration	photorespiration	NOUN	O
and	and	CCONJ	O
day	day	NOUN	O
respiration	respiration	NOUN	O
,	,	PUNCT	O
and	and	CCONJ	O
post	post	ADJ	O
-	-	ADJ	O
carboxylation	carboxylation	ADJ	O
discrimination	discrimination	NOUN	O
)	)	PUNCT	O
can	can	VERB	O
strongly	strongly	ADV	O
affect	affect	VERB	O
delta^1	delta^1	NOUN	O
^	^	PROPN	O
3C(p	3c(p	NUM	O
)	)	PUNCT	O
;	;	PUNCT	O
however	however	ADV	O
,	,	PUNCT	O
little	little	ADJ	O
is	be	VERB	O
known	know	VERB	O
about	about	ADP	O
its	-PRON-	ADJ	O
variability	variability	NOUN	O
during	during	ADP	O
plant	plant	NOUN	O
ontogeny	ontogeny	NOUN	O
for	for	ADP	O
different	different	ADJ	O
species	specie	NOUN	O
.	.	PUNCT	O

Effect	effect	NOUN	O
of	of	ADP	O
ontogeny	ontogeny	NOUN	O
on	on	ADP	O
leaf	leaf	NOUN	O
gas	gas	NOUN	O
exchange	exchange	NOUN	O
rates	rate	NOUN	O
,	,	PUNCT	O
Delta(i	Delta(i	PROPN	O
)	)	PUNCT	O
,	,	PUNCT	O
observed	observed	ADJ	O
discrimination	discrimination	NOUN	O
(	(	PUNCT	O
Delta(p	Delta(p	PROPN	O
)	)	PUNCT	O
)	)	PUNCT	O
and	and	CCONJ	O
d	d	NOUN	O
in	in	ADP	O
leaf	leaf	NOUN	O
,	,	PUNCT	O
phloem	phloem	NOUN	O
and	and	CCONJ	O
root	root	NOUN	O
of	of	ADP	O
seven	seven	NUM	O
herbaceous	herbaceous	ADJ	O
species	specie	NOUN	O
at	at	ADP	O
three	three	NUM	O
ontogenetic	ontogenetic	ADJ	O
stages	stage	NOUN	O
were	be	VERB	O
investigated	investigate	VERB	O
under	under	ADP	O
controlled	control	VERB	O
conditions	condition	NOUN	O
.	.	PUNCT	O

Functional	functional	ADJ	O
group	group	NOUN	O
identity	identity	NOUN	O
and	and	CCONJ	O
ontogeny	ontogeny	NOUN	O
significantly	significantly	ADV	O
affected	affect	VERB	O
Delta(i	Delta(i	PROPN	O
)	)	PUNCT	O
and	and	CCONJ	O
Delta(p	delta(p	NOUN	O
)	)	PUNCT	O
.	.	PUNCT	O

However	however	ADV	O
,	,	PUNCT	O
predicted	predict	VERB	O
Delta(i	Delta(i	PROPN	O
)	)	PUNCT	O
did	do	VERB	O
not	not	ADV	O
match	match	VERB	O
Delta(p	Delta(p	PROPN	O
)	)	PUNCT	O
.	.	PUNCT	O

d	d	PUNCT	O
,	,	PUNCT	O
strongly	strongly	ADV	O
affected	affect	VERB	O
by	by	ADP	O
functional	functional	ADJ	O
group	group	NOUN	O
identity	identity	NOUN	O
and	and	CCONJ	O
ontogeny	ontogeny	NOUN	O
,	,	PUNCT	O
varied	vary	VERB	O
by	by	ADP	O
up	up	ADP	O
to	to	PART	O
14	14	NUM	O
%	%	NOUN	O
.	.	PUNCT	O

d	d	PUNCT	O
scaled	scale	VERB	O
tightly	tightly	ADV	O
with	with	ADP	O
stomatal	stomatal	ADJ	O
conductance	conductance	NOUN	O
,	,	PUNCT	O
suggesting	suggest	VERB	O
complex	complex	ADJ	O
controls	control	NOUN	O
including	include	VERB	O
changes	change	NOUN	O
in	in	ADP	O
mesophyll	mesophyll	NOUN	O
conductance	conductance	NOUN	O
.	.	PUNCT	O

The	the	DET	O
magnitude	magnitude	NOUN	O
of	of	ADP	O
the	the	DET	O
changes	change	NOUN	O
in	in	ADP	O
delta^1	delta^1	NOUN	O
^	^	NOUN	O
3C(p	3c(p	NUM	O
)	)	PUNCT	O
due	due	ADP	O
to	to	PART	O
ontogeny	ontogeny	VERB	O
was	be	VERB	O
similar	similar	ADJ	O
to	to	ADP	O
that	that	DET	O
due	due	ADP	O
to	to	ADP	O
environmental	environmental	ADJ	O
factors	factor	NOUN	O
reported	report	VERB	O
in	in	ADP	O
other	other	ADJ	O
studies	study	NOUN	O
.	.	PUNCT	O

d	d	PUNCT	O
and	and	CCONJ	O
ontogeny	ontogeny	NOUN	O
should	should	VERB	O
,	,	PUNCT	O
therefore	therefore	ADV	O
,	,	PUNCT	O
be	be	VERB	O
considered	consider	VERB	O
in	in	ADP	O
ecosystem	ecosystem	NOUN	O
studies	study	NOUN	O
,	,	PUNCT	O
integrated	integrate	VERB	O
in	in	ADP	O
ecosystem	ecosystem	NOUN	O
models	model	NOUN	O
using	use	VERB	O
delta^1	delta^1	NOUN	O
^	^	PROPN	O
3C(p	3c(p	NUM	O
)	)	PUNCT	O
and	and	CCONJ	O
limit	limit	VERB	O
the	the	DET	O
applicability	applicability	NOUN	O
of	of	ADP	O
delta^1	delta^1	NOUN	O
^	^	PROPN	O
3C(leaf	3c(leaf	NUM	O
)	)	PUNCT	O
as	as	ADP	O
a	a	DET	O
proxy	proxy	NOUN	O
for	for	ADP	O
water	water	NOUN	O
-	-	PUNCT	O
use	use	NOUN	O
efficiency	efficiency	NOUN	O
in	in	ADP	O
herbaceous	herbaceous	ADJ	O
plants	plant	NOUN	O
.	.	PUNCT	O

Molecular	molecular	ADJ	O
events	event	NOUN	O
of	of	ADP	O
apical	apical	ADJ	O
bud	bud	NOUN	O
formation	formation	NOUN	O
in	in	ADP	O
white	white	ADJ	B-en_species
spruce	spruce	NOUN	I-en_species
Picea	Picea	PROPN	B-lat_species
glauca	glauca	NOUN	I-lat_species

Bud	bud	ADJ	O
formation	formation	NOUN	O
is	be	VERB	O
an	an	DET	O
adaptive	adaptive	ADJ	O
trait	trait	NOUN	O
that	that	ADJ	O
temperate	temperate	ADJ	O
forest	forest	NOUN	O
trees	tree	NOUN	O
have	have	VERB	O
acquired	acquire	VERB	O
to	to	PART	O
facilitate	facilitate	VERB	O
seasonal	seasonal	ADJ	O
synchronization	synchronization	NOUN	O
.	.	PUNCT	O

We	-PRON-	PRON	O
have	have	VERB	O
characterized	characterize	VERB	O
transcriptome	transcriptome	ADJ	O
-	-	PUNCT	O
level	level	NOUN	O
changes	change	NOUN	O
that	that	ADJ	O
occur	occur	VERB	O
during	during	ADP	O
bud	bud	NOUN	O
formation	formation	NOUN	O
of	of	ADP	O
white	white	ADJ	B-en_species
spruce	spruce	NOUN	I-en_species
Picea	picea	ADJ	B-lat_species
glauca	glauca	NOUN	I-lat_species
Moench	Moench	PROPN	O
)	)	PUNCT	O
Voss	Voss	PROPN	O
]	]	PUNCT	O
,	,	PUNCT	O
a	a	DET	O
primarily	primarily	ADV	O
determinate	determinate	ADJ	O
species	specie	NOUN	O
in	in	ADP	O
which	which	ADJ	O
preformed	preform	VERB	O
stem	stem	NOUN	O
units	unit	NOUN	O
contained	contain	VERB	O
within	within	ADP	O
the	the	DET	O
apical	apical	ADJ	O
bud	bud	NOUN	O
constitute	constitute	VERB	O
most	most	ADJ	O
of	of	ADP	O
next	next	ADJ	O
season	season	NOUN	O
's	's	PART	O
growth	growth	NOUN	O
.	.	PUNCT	O

Microarray	microarray	ADJ	O
analysis	analysis	NOUN	O
identified	identify	VERB	O
4460	4460	NUM	O
differentially	differentially	ADV	O
expressed	express	VERB	O
sequences	sequence	NOUN	O
in	in	ADP	O
shoot	shoot	NOUN	O
tips	tip	NOUN	O
during	during	ADP	O
short	short	ADJ	O
day	day	NOUN	O
-	-	PUNCT	O
induced	induce	VERB	O
bud	bud	NOUN	O
formation	formation	NOUN	O
.	.	PUNCT	O

Cluster	cluster	NOUN	O
analysis	analysis	NOUN	O
revealed	reveal	VERB	O
distinct	distinct	ADJ	O
temporal	temporal	ADJ	O
patterns	pattern	NOUN	O
of	of	ADP	O
expression	expression	NOUN	O
,	,	PUNCT	O
and	and	CCONJ	O
functional	functional	ADJ	O
classification	classification	NOUN	O
of	of	ADP	O
genes	gene	NOUN	O
in	in	ADP	O
these	these	DET	O
clusters	cluster	NOUN	O
implied	imply	VERB	O
molecular	molecular	ADJ	O
processes	process	NOUN	O
that	that	ADJ	O
coincide	coincide	VERB	O
with	with	ADP	O
anatomical	anatomical	ADJ	O
changes	change	NOUN	O
occurring	occur	VERB	O
in	in	ADP	O
the	the	DET	O
developing	develop	VERB	O
bud	bud	NOUN	O
.	.	PUNCT	O

Comparing	compare	VERB	O
expression	expression	NOUN	O
profiles	profile	NOUN	O
in	in	ADP	O
developing	develop	VERB	O
buds	bud	NOUN	O
under	under	ADP	O
long	long	ADJ	O
day	day	NOUN	O
and	and	CCONJ	O
short	short	ADJ	O
day	day	NOUN	O
conditions	condition	NOUN	O
identified	identify	VERB	O
possible	possible	ADJ	O
photoperiod	photoperiod	NOUN	O
-	-	PUNCT	O
responsive	responsive	ADJ	O
genes	gene	NOUN	O
that	that	ADJ	O
may	may	VERB	O
not	not	ADV	O
be	be	VERB	O
essential	essential	ADJ	O
for	for	ADP	O
bud	bud	NOUN	O
development	development	NOUN	O
.	.	PUNCT	O

Several	several	ADJ	O
genes	gene	NOUN	O
putatively	putatively	ADV	O
associated	associate	VERB	O
with	with	ADP	O
hormone	hormone	NOUN	O
signalling	signalling	NOUN	O
were	be	VERB	O
identified	identify	VERB	O
,	,	PUNCT	O
and	and	CCONJ	O
hormone	hormone	NOUN	O
quantification	quantification	NOUN	O
revealed	reveal	VERB	O
distinct	distinct	ADJ	O
profiles	profile	NOUN	O
for	for	ADP	O
abscisic	abscisic	NOUN	O
acid	acid	NOUN	O
(	(	PUNCT	O
ABA	ABA	PROPN	O
)	)	PUNCT	O
,	,	PUNCT	O
cytokinins	cytokinin	NOUN	O
,	,	PUNCT	O
auxin	auxin	NOUN	O
and	and	CCONJ	O
their	-PRON-	ADJ	O
metabolites	metabolite	NOUN	O
that	that	ADJ	O
can	can	VERB	O
be	be	VERB	O
related	relate	VERB	O
to	to	ADP	O
morphological	morphological	ADJ	O
changes	change	NOUN	O
to	to	ADP	O
the	the	DET	O
bud	bud	NOUN	O
.	.	PUNCT	O

Comparison	comparison	NOUN	O
of	of	ADP	O
gene	gene	NOUN	O
expression	expression	NOUN	O
profiles	profile	NOUN	O
during	during	ADP	O
bud	bud	NOUN	O
formation	formation	NOUN	O
in	in	ADP	O
different	different	ADJ	O
tissues	tissue	NOUN	O
revealed	reveal	VERB	O
108	108	NUM	O
genes	gene	NOUN	O
that	that	ADJ	O
are	be	VERB	O
differentially	differentially	ADV	O
expressed	express	VERB	O
only	only	ADV	O
in	in	ADP	O
developing	develop	VERB	O
buds	bud	NOUN	O
and	and	CCONJ	O
show	show	VERB	O
greater	great	ADJ	O
transcript	transcript	NOUN	O
abundance	abundance	NOUN	O
in	in	ADP	O
developing	develop	VERB	O
buds	bud	NOUN	O
than	than	ADP	O
other	other	ADJ	O
tissues	tissue	NOUN	O
.	.	PUNCT	O

These	these	DET	O
findings	finding	NOUN	O
provide	provide	VERB	O
a	a	DET	O
temporal	temporal	ADJ	O
roadmap	roadmap	NOUN	O
of	of	ADP	O
bud	bud	NOUN	O
formation	formation	NOUN	O
in	in	ADP	O
white	white	ADJ	B-en_species
spruce	spruce	NOUN	I-en_species

Linking	link	VERB	O
irradiance	irradiance	NOUN	O
-	-	PUNCT	O
induced	induce	VERB	O
changes	change	NOUN	O
in	in	ADP	O
pit	pit	NOUN	O
membrane	membrane	NOUN	O
ultrastructure	ultrastructure	NOUN	O
with	with	ADP	O
xylem	xylem	NOUN	O
vulnerability	vulnerability	NOUN	O
to	to	ADP	O
cavitation	cavitation	NOUN	O
.	.	PUNCT	O

The	the	DET	O
effect	effect	NOUN	O
of	of	ADP	O
shading	shade	VERB	O
on	on	ADP	O
xylem	xylem	ADJ	O
hydraulic	hydraulic	ADJ	O
traits	trait	NOUN	O
and	and	CCONJ	O
xylem	xylem	NOUN	O
anatomy	anatomy	NOUN	O
was	be	VERB	O
studied	study	VERB	O
in	in	ADP	O
hybrid	hybrid	ADJ	O
poplar	poplar	NOUN	B-en_species
(	(	PUNCT	O
Populus	Populus	PROPN	B-lat_species
trichocarpa	trichocarpa	NOUN	I-lat_species
deltoides	deltoide	NOUN	O
,	,	PUNCT	O
clone	clone	NOUN	O
H11	H11	PROPN	O
-	-	SYM	O
11	11	NUM	O
)	)	PUNCT	O
.	.	PUNCT	O

Hydraulic	hydraulic	ADJ	O
measurements	measurement	NOUN	O
conducted	conduct	VERB	O
on	on	ADP	O
stem	stem	NOUN	O
segments	segment	NOUN	O
of	of	ADP	O
3-month	3-month	NUM	O
-	-	PUNCT	O
old	old	ADJ	O
saplings	sapling	NOUN	O
grown	grow	VERB	O
in	in	ADP	O
shaded	shaded	ADJ	O
(	(	PUNCT	O
SH	SH	PROPN	O
)	)	PUNCT	O
or	or	CCONJ	O
control	control	NOUN	O
light	light	NOUN	O
(	(	PUNCT	O
C	C	PROPN	O
)	)	PUNCT	O
conditions	condition	NOUN	O
indicated	indicate	VERB	O
that	that	ADP	O
shading	shading	NOUN	O
resulted	result	VERB	O
in	in	ADP	O
more	more	ADV	O
vulnerable	vulnerable	ADJ	O
and	and	CCONJ	O
less	less	ADV	O
efficient	efficient	ADJ	O
xylem	xylem	NOUN	O
.	.	PUNCT	O

Air	air	NOUN	O
is	be	VERB	O
thought	think	VERB	O
to	to	PART	O
enter	enter	VERB	O
vessels	vessel	NOUN	O
through	through	ADP	O
pores	pore	NOUN	O
in	in	ADP	O
inter	inter	ADJ	O
-	-	ADJ	O
vessel	vessel	ADJ	O
pit	pit	NOUN	O
membranes	membrane	NOUN	O
,	,	PUNCT	O
thereby	thereby	ADV	O
nucleating	nucleate	VERB	O
cavitation	cavitation	NOUN	O
.	.	PUNCT	O

Therefore	therefore	ADV	O
,	,	PUNCT	O
we	-PRON-	PRON	O
tested	test	VERB	O
if	if	ADP	O
the	the	DET	O
ultrastructure	ultrastructure	NOUN	O
and/or	and/or	CCONJ	O
chemistry	chemistry	NOUN	O
of	of	ADP	O
pit	pit	NOUN	O
membranes	membrane	NOUN	O
differed	differ	VERB	O
in	in	ADP	O
SH	SH	PROPN	O
and	and	CCONJ	O
C	C	PROPN	O
plants	plant	NOUN	O
.	.	PUNCT	O

Transmission	transmission	NOUN	O
electron	electron	NOUN	O
micrographs	micrograph	NOUN	O
revealed	reveal	VERB	O
that	that	ADP	O
pit	pit	NOUN	O
membranes	membrane	NOUN	O
were	be	VERB	O
thinner	thin	ADJ	O
in	in	ADP	O
SH	SH	PROPN	O
,	,	PUNCT	O
which	which	ADJ	O
was	be	VERB	O
paralleled	parallel	VERB	O
by	by	ADP	O
lower	low	ADJ	O
compound	compound	NOUN	O
middle	middle	ADJ	O
lamella	lamella	NOUN	O
thickness	thickness	NOUN	O
.	.	PUNCT	O

Immunolabelling	immunolabelle	VERB	O
with	with	ADP	O
JIM5	JIM5	PROPN	O
and	and	CCONJ	O
JIM7	JIM7	PROPN	O
monoclonal	monoclonal	ADJ	O
antibodies	antibody	NOUN	O
surprisingly	surprisingly	ADV	O
indicated	indicate	VERB	O
that	that	ADP	O
pectic	pectic	ADJ	O
homogalacturonans	homogalacturonan	NOUN	O
were	be	VERB	O
not	not	ADV	O
present	present	ADJ	O
in	in	ADP	O
the	the	DET	O
mature	mature	ADJ	O
pit	pit	NOUN	O
membrane	membrane	NOUN	O
regardless	regardless	ADV	O
of	of	ADP	O
the	the	DET	O
light	light	ADJ	O
treatment	treatment	NOUN	O
.	.	PUNCT	O

Porosity	porosity	NOUN	O
measurements	measurement	NOUN	O
conducted	conduct	VERB	O
with	with	ADP	O
scanning	scan	VERB	O
electron	electron	NOUN	O
microscopy	microscopy	NOUN	O
were	be	VERB	O
significantly	significantly	ADV	O
affected	affect	VERB	O
by	by	ADP	O
the	the	DET	O
method	method	NOUN	O
used	use	VERB	O
for	for	ADP	O
sample	sample	NOUN	O
dehydration	dehydration	NOUN	O
.	.	PUNCT	O

Drying	dry	VERB	O
through	through	ADP	O
a	a	DET	O
gradual	gradual	ADJ	O
ethanol	ethanol	NOUN	O
series	series	NOUN	O
seems	seem	VERB	O
to	to	PART	O
be	be	VERB	O
a	a	DET	O
better	well	ADJ	O
alternative	alternative	NOUN	O
to	to	ADP	O
drying	dry	VERB	O
directly	directly	ADV	O
from	from	ADP	O
a	a	DET	O
hydrated	hydrated	ADJ	O
state	state	NOUN	O
for	for	ADP	O
pit	pit	NOUN	O
membrane	membrane	NOUN	O
observations	observation	NOUN	O
in	in	ADP	O
poplar	poplar	NOUN	B-en_species
.	.	PUNCT	O

Scanning	scan	VERB	O
electron	electron	NOUN	O
microscopy	microscopy	NOUN	O
based	base	VERB	O
estimates	estimate	NOUN	O
of	of	ADP	O
pit	pit	NOUN	O
membrane	membrane	NOUN	O
porosity	porosity	NOUN	O
probably	probably	ADV	O
overestimated	overestimated	ADJ	O
real	real	ADJ	O
porosity	porosity	NOUN	O
as	as	ADP	O
suggested	suggest	VERB	O
by	by	ADP	O
the	the	DET	O
results	result	NOUN	O
from	from	ADP	O
the	the	DET	O
'	'	PUNCT	O
rare	rare	ADJ	O
pit	pit	NOUN	O
'	'	PUNCT	O
model	model	NOUN	O
.	.	PUNCT	O

Sensing	sense	VERB	O
embolism	embolism	NOUN	O
in	in	ADP	O
xylem	xylem	NOUN	O
vessels	vessel	NOUN	O
:	:	PUNCT	O
the	the	DET	O
role	role	NOUN	O
of	of	ADP	O
sucrose	sucrose	NOUN	O
as	as	ADP	O
a	a	DET	O
trigger	trigger	NOUN	O
for	for	ADP	O
refilling	refill	VERB	O
.	.	PUNCT	O

Refilling	refill	VERB	O
of	of	ADP	O
embolized	embolized	ADJ	O
vessels	vessel	NOUN	O
requires	require	VERB	O
a	a	DET	O
source	source	NOUN	O
of	of	ADP	O
water	water	NOUN	O
and	and	CCONJ	O
the	the	DET	O
release	release	NOUN	O
of	of	ADP	O
energy	energy	NOUN	O
stored	store	VERB	O
in	in	ADP	O
xylem	xylem	ADJ	O
parenchyma	parenchyma	NOUN	O
cells	cell	NOUN	O
.	.	PUNCT	O

Past	past	ADJ	O
evidence	evidence	NOUN	O
suggests	suggest	VERB	O
that	that	ADP	O
embolism	embolism	NOUN	O
presence	presence	NOUN	O
can	can	VERB	O
trigger	trigger	VERB	O
a	a	DET	O
biological	biological	ADJ	O
response	response	NOUN	O
that	that	ADJ	O
is	be	VERB	O
switched	switch	VERB	O
off	off	PART	O
upon	upon	ADP	O
successful	successful	ADJ	O
vessel	vessel	NOUN	O
refilling	refilling	NOUN	O
.	.	PUNCT	O

As	as	ADP	O
embolism	embolism	NOUN	O
formation	formation	NOUN	O
is	be	VERB	O
a	a	DET	O
purely	purely	ADV	O
physical	physical	ADJ	O
process	process	NOUN	O
and	and	CCONJ	O
most	most	ADJ	O
biological	biological	ADJ	O
triggers	trigger	NOUN	O
rely	rely	VERB	O
on	on	ADP	O
chemical	chemical	NOUN	O
sensors	sensor	NOUN	O
,	,	PUNCT	O
we	-PRON-	PRON	O
hypothesized	hypothesize	VERB	O
that	that	DET	O
accumulation	accumulation	NOUN	O
of	of	ADP	O
osmotic	osmotic	ADJ	O
compounds	compound	NOUN	O
in	in	ADP	O
walls	wall	NOUN	O
of	of	ADP	O
embolized	embolized	ADJ	O
vessels	vessel	NOUN	O
are	be	VERB	O
involved	involve	VERB	O
in	in	ADP	O
the	the	DET	O
embolism	embolism	NOUN	O
sensing	sense	VERB	O
mechanism	mechanism	NOUN	O
.	.	PUNCT	O

Analysis	analysis	NOUN	O
of	of	ADP	O
Populus	Populus	PROPN	B-lat_species
trichocarpa	trichocarpa	NOUN	I-lat_species
response	response	NOUN	O
to	to	ADP	O
infiltration	infiltration	NOUN	O
of	of	ADP	O
sucrose	sucrose	NOUN	O
,	,	PUNCT	O
monosaccharides	monosaccharide	NOUN	O
,	,	PUNCT	O
polyethylene	polyethylene	NOUN	O
glycol	glycol	NOUN	O
and	and	CCONJ	O
potassium	potassium	NOUN	O
chloride	chloride	ADV	O
into	into	ADP	O
the	the	DET	O
xylem	xylem	NOUN	O
revealed	reveal	VERB	O
that	that	ADP	O
only	only	ADJ	O
presence	presence	NOUN	O
of	of	ADP	O
sucrose	sucrose	NOUN	O
resulted	result	VERB	O
in	in	ADP	O
a	a	DET	O
simultaneous	simultaneous	ADJ	O
physiological	physiological	ADJ	O
and	and	CCONJ	O
molecular	molecular	ADJ	O
response	response	NOUN	O
similar	similar	ADJ	O
to	to	ADP	O
that	that	DET	O
induced	induce	VERB	O
by	by	ADP	O
embolism	embolism	NOUN	O
.	.	PUNCT	O

This	this	DET	O
response	response	NOUN	O
included	include	VERB	O
reduction	reduction	NOUN	O
of	of	ADP	O
the	the	DET	O
starch	starch	ADJ	O
pool	pool	NOUN	O
in	in	ADP	O
xylem	xylem	ADJ	O
parenchyma	parenchyma	NOUN	O
cells	cell	NOUN	O
and	and	CCONJ	O
significant	significant	ADJ	O
correlation	correlation	NOUN	O
of	of	ADP	O
gene	gene	NOUN	O
expression	expression	NOUN	O
from	from	ADP	O
aquaporins	aquaporin	NOUN	O
,	,	PUNCT	O
amylases	amylase	NOUN	O
and	and	CCONJ	O
sugar	sugar	NOUN	O
transporter	transporter	NOUN	O
families	family	NOUN	O
.	.	PUNCT	O

The	the	DET	O
work	work	NOUN	O
provides	provide	VERB	O
evidence	evidence	NOUN	O
of	of	ADP	O
the	the	DET	O
ability	ability	NOUN	O
of	of	ADP	O
plants	plant	NOUN	O
to	to	PART	O
sense	sense	VERB	O
embolism	embolism	NOUN	O
and	and	CCONJ	O
suggests	suggest	VERB	O
that	that	ADP	O
sucrose	sucrose	NOUN	O
concentration	concentration	NOUN	O
is	be	VERB	O
the	the	DET	O
stimulus	stimulus	NOUN	O
that	that	ADJ	O
allows	allow	VERB	O
plants	plant	NOUN	O
to	to	PART	O
trigger	trigger	VERB	O
a	a	DET	O
biological	biological	ADJ	O
response	response	NOUN	O
to	to	ADP	O
embolism	embolism	NOUN	O
.	.	PUNCT	O

Constrained	constrain	VERB	O
preferences	preference	NOUN	O
in	in	ADP	O
nitrogen	nitrogen	NOUN	O
uptake	uptake	NOUN	O
across	across	ADP	O
plant	plant	NOUN	O
species	specie	NOUN	O
and	and	CCONJ	O
environments	environment	NOUN	O
.	.	PUNCT	O

Knowledge	knowledge	NOUN	O
of	of	ADP	O
determining	determine	VERB	O
factors	factor	NOUN	O
for	for	ADP	O
nitrogen	nitrogen	NOUN	O
uptake	uptake	NOUN	O
preferences	preference	NOUN	O
and	and	CCONJ	O
how	how	ADV	O
they	-PRON-	PRON	O
are	be	VERB	O
modified	modify	VERB	O
in	in	ADP	O
changing	change	VERB	O
environments	environment	NOUN	O
are	be	VERB	O
critical	critical	ADJ	O
to	to	PART	O
understand	understand	VERB	O
ecosystem	ecosystem	NOUN	O
nitrogen	nitrogen	NOUN	O
cycling	cycling	NOUN	O
and	and	CCONJ	O
to	to	PART	O
predict	predict	VERB	O
plant	plant	NOUN	O
responses	response	NOUN	O
to	to	ADP	O
future	future	ADJ	O
environmental	environmental	ADJ	O
changes	change	NOUN	O
.	.	PUNCT	O

Two	two	NUM	O
^1	^1	SYM	O
^	^	NOUN	O
5N	5n	VERB	O
tracer	tracer	NOUN	O
experiments	experiment	NOUN	O
utilizing	utilize	VERB	O
a	a	DET	O
unique	unique	ADJ	O
differential	differential	NOUN	O
labelled	label	VERB	O
nitrogen	nitrogen	NOUN	O
source	source	NOUN	O
were	be	VERB	O
employed	employ	VERB	O
in	in	ADP	O
both	both	CCONJ	O
African	african	ADJ	O
savannas	savanna	NOUN	O
and	and	CCONJ	O
greenhouse	greenhouse	NOUN	O
settings	setting	NOUN	O
.	.	PUNCT	O

The	the	DET	O
results	result	NOUN	O
demonstrated	demonstrate	VERB	O
that	that	ADP	O
nitrogen	nitrogen	NOUN	O
uptake	uptake	NOUN	O
preferences	preference	NOUN	O
were	be	VERB	O
constrained	constrain	VERB	O
by	by	ADP	O
the	the	DET	O
climatic	climatic	ADJ	O
conditions	condition	NOUN	O
.	.	PUNCT	O

As	as	ADP	O
mainly	mainly	ADV	O
indicated	indicate	VERB	O
by	by	ADP	O
root	root	NOUN	O
delta^1	delta^1	NOUN	O
^	^	NOUN	O
5N	5n	NUM	O
signatures	signature	NOUN	O
at	at	ADP	O
1:1	1:1	NUM	O
ammonium	ammonium	NOUN	O
/	/	SYM	O
nitrate	nitrate	NOUN	O
ratio	ratio	NOUN	O
,	,	PUNCT	O
in	in	ADP	O
the	the	DET	O
drier	dry	ADJ	O
environments	environment	NOUN	O
,	,	PUNCT	O
plants	plant	NOUN	O
preferred	preferred	ADJ	O
nitrate	nitrate	NOUN	O
and	and	CCONJ	O
in	in	ADP	O
the	the	DET	O
wetter	wetter	NOUN	O
environments	environment	NOUN	O
they	-PRON-	PRON	O
preferred	prefer	VERB	O
ammonium	ammonium	NOUN	O
.	.	PUNCT	O

Nitrogen	nitrogen	NOUN	O
uptake	uptake	NOUN	O
preferences	preference	NOUN	O
were	be	VERB	O
different	different	ADJ	O
across	across	ADP	O
different	different	ADJ	O
ecosystems	ecosystem	NOUN	O
(	(	PUNCT	O
e.g	e.g	ADJ	O
.	.	PUNCT	O

from	from	ADP	O
drier	dry	ADJ	O
to	to	ADP	O
wetter	wetter	NOUN	O
environments	environment	NOUN	O
)	)	PUNCT	O
even	even	ADV	O
for	for	ADP	O
the	the	DET	O
same	same	ADJ	O
species	specie	NOUN	O
.	.	PUNCT	O

More	more	ADV	O
significantly	significantly	ADV	O
,	,	PUNCT	O
our	-PRON-	ADJ	O
experiments	experiment	NOUN	O
showed	show	VERB	O
that	that	ADP	O
the	the	DET	O
plant	plant	NOUN	O
progeny	progeny	NOUN	O
continued	continue	VERB	O
to	to	PART	O
exhibit	exhibit	VERB	O
the	the	DET	O
same	same	ADJ	O
nitrogen	nitrogen	NOUN	O
preference	preference	NOUN	O
as	as	ADP	O
the	the	DET	O
parent	parent	NOUN	O
plants	plant	VERB	O
in	in	ADP	O
the	the	DET	O
field	field	NOUN	O
,	,	PUNCT	O
even	even	ADV	O
when	when	ADV	O
removed	remove	VERB	O
from	from	ADP	O
their	-PRON-	ADJ	O
native	native	ADJ	O
environment	environment	NOUN	O
and	and	CCONJ	O
